session_id,scenario_type,is_attack,is_malicious_cmd,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,intent,intent_index,risk_score
replay_attack_28,replay_attack,True,True,0.25333333,0.011,0.01,0.07790386,-0.025706548,0.0,0.04132142,0.003921569,0.003921569,0.04000001,0.3,0.06,0.0,1.0,0.096,0.5,0.0,1.0,0.33333334,-0.8783101,0.578398,,0.0,1.0,0.0,0.42857143,0.33333334,1.0,0.75,0.25,0.35,0.0,0.0,0.0,1.0,0.5,0.0,ARM_DISARM,7,0.52
replay_attack_28,replay_attack,True,True,0.25333333,0.011,0.01,-0.060966697,-0.0021214925,0.0,0.030908894,0.003921569,0.003921569,0.04000001,0.4,0.08,0.0,1.0,0.08,0.5714286,0.0,1.0,0.2857143,-0.8660254,-0.027553743,,0.0,1.0,0.0,0.42857143,0.33333334,1.0,0.75,0.25,0.35,0.0,0.0,0.0,1.0,0.5,0.0,ARM_DISARM,7,0.52
replay_attack_28,replay_attack,True,True,0.25333333,0.011,0.01,0.04832829,-0.0014861858,0.0,0.024687205,0.003921569,0.003921569,0.04000001,0.5,0.1,0.0,1.0,0.08,0.71428573,0.0,1.0,0.2857143,-0.7905694,-0.024607597,,0.0,1.0,0.0,0.42857143,0.33333334,1.0,0.75,0.25,0.35,0.0,0.0,0.0,1.0,0.5,0.0,ARM_DISARM,7,0.52
replay_attack_28,replay_attack,True,False,0.25333333,0.385,0.0,-0.0033638272,0.067646086,0.0,0.033864833,0.003921569,0.003921569,0.04000001,0.5,0.12,0.2,0.71632653,0.083333336,0.14285715,0.14285715,1.0,0.42857143,-0.6329621,-0.18860763,,0.0,0.0,0.0,0.5714286,0.0,1.0,0.7,0.25,0.35,0.0,0.0,0.0,1.0,0.5,0.0,ABORT,3,0.2
logic_anomaly_0,logic_anomaly,True,False,0.25333333,0.841,0.3,-0.06294593,-0.044271387,0.0,0.1548565,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_0,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.05625804,-0.06343245,0.0,0.04239293,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,0.99689126,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_0,logic_anomaly,True,True,0.25333333,0.841,0.5,0.06514219,-0.042858485,0.0,0.25302193,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.8326981,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_1,logic_anomaly,True,False,0.25333333,0.841,0.3,0.014252094,-0.07139978,0.0,0.15435433,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_1,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.025090352,0.059546452,0.0,0.032308303,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.98645467,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_1,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.026521854,-0.082596555,0.0,0.2537349,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.9233052,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_5,logic_anomaly,True,False,0.25333333,0.841,0.3,-0.0063861893,-0.0067401174,0.0,0.15007183,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_5,logic_anomaly,True,True,0.25333333,0.011,0.0,0.052115127,-0.06910156,0.0,0.043275315,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,0.99761677,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_5,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.0025469293,-0.014002957,0.0,0.25010127,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.627927,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_6,logic_anomaly,True,False,0.25333333,0.841,0.3,0.053889778,-0.02042686,0.0,0.15274273,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_6,logic_anomaly,True,True,0.25333333,0.011,0.0,0.06551061,-0.06585833,0.0,0.046446096,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,0.9613358,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_6,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.09390726,-0.059110325,0.0,0.25608233,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.5823332,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_8,logic_anomaly,True,False,0.25333333,0.841,0.3,0.067836076,-0.06786408,0.0,0.15748593,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_8,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.09500567,-0.010192246,0.0,0.04777541,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.6372337,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_8,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.05250429,-0.090077125,0.0,0.25537747,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.6349522,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_9,logic_anomaly,True,False,0.25333333,0.841,0.3,0.0216639,-0.04379005,0.0,0.15197606,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_9,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.06530079,-0.024049696,0.0,0.034794327,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.94857424,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_9,logic_anomaly,True,True,0.25333333,0.841,0.5,0.060289156,-0.021581285,0.0,0.25204194,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.09403641,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_10,logic_anomaly,True,False,0.25333333,0.841,0.3,0.054554284,-0.052613337,0.0,0.1547129,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_10,logic_anomaly,True,True,0.25333333,0.011,0.0,0.035478625,0.013156311,0.0,0.018919708,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.7346176,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_10,logic_anomaly,True,True,0.25333333,0.841,0.5,0.085828945,-0.022535497,0.0,0.2539067,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.5360091,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_12,logic_anomaly,True,False,0.25333333,0.841,0.3,0.08664102,-0.04690072,0.0,0.15788156,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_12,logic_anomaly,True,True,0.25333333,0.011,0.0,0.022292722,0.035699993,0.0,0.021044329,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.9001016,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_12,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.03649006,0.069621846,0.0,0.2530705,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.95791817,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_13,logic_anomaly,True,False,0.25333333,0.841,0.3,0.047813397,-0.044507064,0.0,0.15351465,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_13,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.04367679,0.092672065,0.0,0.05122444,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.97739464,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_13,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.0979431,0.043209996,0.0,0.25566578,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.99032813,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_14,logic_anomaly,True,False,0.25333333,0.841,0.3,0.09802177,-0.037624113,0.0,0.15892124,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_14,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.032005627,-0.08421212,0.0,0.045044538,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.5618775,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_14,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.011440373,-0.047790296,0.0,0.2512045,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.6388146,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_16,logic_anomaly,True,False,0.25333333,0.841,0.3,-0.06990555,0.09361528,0.0,0.16097407,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_16,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.010657094,0.00030359207,0.0,0.005330709,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,0.8470644,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_16,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.050668277,-0.0058079497,0.0,0.25129715,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.5167066,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_17,logic_anomaly,True,False,0.25333333,0.841,0.3,0.050773617,0.015578222,0.0,0.1523324,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_17,logic_anomaly,True,True,0.25333333,0.011,0.0,0.080871955,0.06348157,0.0,0.051405698,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,0.99042344,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_17,logic_anomaly,True,True,0.25333333,0.841,0.5,0.051409625,-0.08887889,0.0,0.25521678,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.56123215,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_21,logic_anomaly,True,False,0.25333333,0.841,0.3,0.009339136,0.08048261,0.0,0.15537429,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_21,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.031208463,0.04660002,0.0,0.028042514,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,0.4693874,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_21,logic_anomaly,True,True,0.25333333,0.841,0.5,0.031732272,0.08631098,0.0,0.2541931,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.75468993,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_22,logic_anomaly,True,False,0.25333333,0.841,0.3,0.0314061,0.07967729,0.0,0.15599264,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_22,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.020096242,-0.034641057,0.0,0.020024123,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.99188644,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_22,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.09783778,0.06531022,0.0,0.25682566,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.9828738,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_23,logic_anomaly,True,False,0.25333333,0.841,0.3,0.015371476,-0.0072036604,0.0,0.15023996,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_23,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.07625818,0.096113645,0.0,0.061345626,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.9809494,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_23,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.057060823,-0.086553164,0.0,0.25531715,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.9014404,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_24,logic_anomaly,True,False,0.25333333,0.841,0.3,-0.09351131,0.031743526,0.0,0.15791771,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_24,logic_anomaly,True,True,0.25333333,0.011,0.0,0.006458375,-0.079347,0.0,0.0398047,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.1014731,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_24,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.06549522,0.013594859,0.0,0.2522273,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.36213368,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_25,logic_anomaly,True,False,0.25333333,0.841,0.3,0.06374805,0.09671344,0.0,0.1607928,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_25,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.048065834,0.09394473,0.0,0.052763473,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.05865628,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_25,logic_anomaly,True,True,0.25333333,0.841,0.5,-0.013753226,-0.030496242,0.0,0.25055897,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,-0.07797571,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_27,logic_anomaly,True,False,0.25333333,0.841,0.3,0.06413923,-0.0045299204,0.0,0.15340662,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_27,logic_anomaly,True,True,0.25333333,0.011,0.0,-0.029836178,-0.02748804,0.0,0.020284168,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,-0.015600241,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_27,logic_anomaly,True,True,0.25333333,0.841,0.5,0.061142907,-0.034364104,0.0,0.2524477,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.42425334,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_29,logic_anomaly,True,False,0.25333333,0.841,0.3,-0.008175195,-0.03934282,0.0,0.15133959,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNKNOWN,8,0.32000000000000006
logic_anomaly_29,logic_anomaly,True,True,0.25333333,0.011,0.0,0.08651098,-0.07627124,0.0,0.05766596,0.003921569,0.003921569,1.0,0.1,0.02,0.0,1.0,0.59,0.6666667,0.0,1.0,0.6666667,-0.02934415,0.2196675,0.8660254,1.0,0.0,0.0,0.2857143,0.0,1.0,0.92,0.3,0.25,0.0,0.0,0.0,1.0,1.0,0.0,ARM_DISARM,7,0.52
logic_anomaly_29,logic_anomaly,True,True,0.25333333,0.841,0.5,0.08674988,0.03677329,0.0,0.2544002,0.003921569,0.003921569,0.2,0.2,0.04,0.0,1.0,0.7266667,0.5,0.0,1.0,0.5,0.62347925,0.46167633,0.2581989,1.0,0.0,0.0,0.2857143,0.0,0.0,0.91,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNKNOWN,8,0.32000000000000006
rapid_command_flood_3,command_flood,True,True,0.25333333,0.107,0.3,0.04578784,0.055964176,0.0,0.1542956,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_3,command_flood,True,True,0.25333333,0.107,0.301,-0.07635628,-0.099993855,0.0,0.1631181,0.003921569,0.003921569,0.007999992,0.2,0.06,0.0,1.0,0.291,0.6666667,0.0,0.49,0.6666667,0.8675121,0.020709831,0.8660254,0.5,1.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_3,command_flood,True,True,0.25333333,0.107,0.302,0.04242741,-0.028680764,0.0,0.1531557,0.003921569,0.003921569,0.007999992,0.3,0.08,0.0,1.0,0.19466667,0.75,0.0,0.46197644,0.5,0.7781336,0.4455836,0.7745967,0.33333334,1.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_3,command_flood,True,True,0.25333333,0.107,0.303,-0.049103733,-0.097420506,0.0,0.1610209,0.003921569,0.003921569,0.007999992,0.4,0.1,0.0,1.0,0.1465,0.8,0.0,0.42435247,0.4,0.71314496,0.14394985,0.70710677,0.25,1.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
